Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Maksimumstemperatur (1 t);Minimumstemperatur (1 t);Høyeste middelvind (1 t)
Bergen - Florida;SN50540;20.04.2021 08:00;0;9,9;8,8;3,7
Bergen - Florida;SN50540;20.04.2021 09:00;0;11,6;9,9;5,5
Bergen - Florida;SN50540;20.04.2021 10:00;0;12,8;11,6;6,7
Bergen - Florida;SN50540;20.04.2021 11:00;0;12,7;12,1;7,8
Bergen - Florida;SN50540;20.04.2021 12:00;0;12,3;11,9;7,9
Bergen - Florida;SN50540;20.04.2021 13:00;0;12,7;12;9,3
Bergen - Florida;SN50540;20.04.2021 14:00;0;13,1;10,8;9,1
Bergen - Florida;SN50540;20.04.2021 15:00;0;10,8;9,9;5,6
Bergen - Florida;SN50540;20.04.2021 16:00;0;9,9;8,6;6,1
Bergen - Florida;SN50540;20.04.2021 17:00;1,9;8,5;8;5,4
Bergen - Florida;SN50540;20.04.2021 18:00;2,1;8;6,8;5,2
Bergen - Florida;SN50540;20.04.2021 19:00;0,8;6,7;5,7;5,8
Bergen - Florida;SN50540;20.04.2021 20:00;0;6,2;5,8;2,4
Bergen - Florida;SN50540;20.04.2021 21:00;0,1;6,1;5,8;2,5
Bergen - Florida;SN50540;20.04.2021 22:00;0,9;6,1;5,8;3,3
Bergen - Florida;SN50540;20.04.2021 23:00;0,1;5,8;5,2;2,6
Bergen - Florida;SN50540;21.04.2021 00:00;0;5,5;4,5;5,7
Bergen - Florida;SN50540;21.04.2021 01:00;0,4;4,8;4,5;3,6
Bergen - Florida;SN50540;21.04.2021 02:00;0,2;4,4;3,4;6,8
Bergen - Florida;SN50540;21.04.2021 03:00;1,4;4;3,6;4
Bergen - Florida;SN50540;21.04.2021 04:00;0,5;3,9;3,4;6,6
Bergen - Florida;SN50540;21.04.2021 05:00;1,1;3,5;2,7;5,2
Bergen - Florida;SN50540;21.04.2021 06:00;0,2;4,1;3,4;10,1
Bergen - Florida;SN50540;21.04.2021 07:00;0,2;4,5;4;9,4
Trondheim - Voll;SN68860;19.04.2021 13:00;-;12,9;11,8;2,7
Trondheim - Voll;SN68860;19.04.2021 14:00;-;13,8;12,4;2,7
Trondheim - Voll;SN68860;19.04.2021 15:00;-;14,6;13,6;2,2
Trondheim - Voll;SN68860;19.04.2021 16:00;-;14,5;14;2,3
Trondheim - Voll;SN68860;19.04.2021 17:00;-;14,9;14,5;1,8
Trondheim - Voll;SN68860;19.04.2021 18:00;-;14,9;14;1,7
Trondheim - Voll;SN68860;19.04.2021 19:00;-;14;12,4;1,5
Trondheim - Voll;SN68860;19.04.2021 20:00;-;12,4;9,3;1,6
Trondheim - Voll;SN68860;19.04.2021 21:00;-;11;7,9;1,9
Trondheim - Voll;SN68860;19.04.2021 22:00;-;10,5;8,3;2,3
Trondheim - Voll;SN68860;19.04.2021 23:00;-;9;6,7;1,9
Trondheim - Voll;SN68860;20.04.2021 00:00;-;6,7;5,7;1,5
Trondheim - Voll;SN68860;20.04.2021 01:00;-;6,5;5,8;1,5
Trondheim - Voll;SN68860;20.04.2021 02:00;-;7,3;5,6;2
Trondheim - Voll;SN68860;20.04.2021 03:00;-;7;5,9;1,7
Trondheim - Voll;SN68860;20.04.2021 04:00;-;5,9;4,2;1,6
Trondheim - Voll;SN68860;20.04.2021 05:00;-;6,2;3,9;1,8
Trondheim - Voll;SN68860;20.04.2021 06:00;-;5,7;4,6;1,4
Trondheim - Voll;SN68860;20.04.2021 07:00;-;6,3;5,1;1,3
Trondheim - Voll;SN68860;20.04.2021 08:00;-;8,6;5,9;1,1
Trondheim - Voll;SN68860;20.04.2021 09:00;-;10,1;8,5;1,2
Trondheim - Voll;SN68860;20.04.2021 10:00;-;10;9,5;1,6
Trondheim - Voll;SN68860;20.04.2021 11:00;-;11,5;9,3;1,8
Trondheim - Voll;SN68860;20.04.2021 12:00;-;12,5;11;2
Trondheim - Voll;SN68860;20.04.2021 13:00;-;14,3;12,5;2,2
Trondheim - Voll;SN68860;20.04.2021 14:00;-;15;13,2;2,3
Trondheim - Voll;SN68860;20.04.2021 15:00;-;17,2;13,8;5,7
Trondheim - Voll;SN68860;20.04.2021 16:00;-;16,9;13,3;6,3
Trondheim - Voll;SN68860;20.04.2021 17:00;-;13,5;9;4,8
Trondheim - Voll;SN68860;20.04.2021 18:00;-;9;7,8;3,9
Trondheim - Voll;SN68860;20.04.2021 19:00;-;7,8;7,2;3,9
Trondheim - Voll;SN68860;20.04.2021 20:00;-;7,2;6,5;3,1
Trondheim - Voll;SN68860;20.04.2021 21:00;-;6,5;6,1;2,9
Trondheim - Voll;SN68860;20.04.2021 22:00;-;6,1;5,5;2,7
Trondheim - Voll;SN68860;20.04.2021 23:00;-;5,5;3,6;5,1
Trondheim - Voll;SN68860;21.04.2021 00:00;-;3,6;3,2;3,3
Trondheim - Voll;SN68860;21.04.2021 01:00;-;3,2;2,5;3,3
Trondheim - Voll;SN68860;21.04.2021 02:00;-;2,6;2,4;2,6
Trondheim - Voll;SN68860;21.04.2021 03:00;-;2,6;2,5;3,1
Trondheim - Voll;SN68860;21.04.2021 04:00;-;2,5;2,4;3,3
Trondheim - Voll;SN68860;21.04.2021 05:00;-;2,7;2,5;2,9
Trondheim - Voll;SN68860;21.04.2021 06:00;-;2,9;2,7;2,8
Trondheim - Voll;SN68860;21.04.2021 07:00;-;3;2,8;2,8
Data er gyldig per 21.04.2021 (CC BY 4.0), Meteorologisk institutt (MET);;;;;;
